Date,Open,High,Low,Close,Change %,Volume
"Feb. 10, 2012","1,351.21","1,351.21","1,337.35","1,342.64",-0.69%,"3,877,580,000"
"Feb. 09, 2012","1,349.97","1,354.32","1,344.63","1,351.95",0.15%,"4,209,890,000"
"Feb. 08, 2012","1,347.04","1,351.00","1,341.95","1,349.96",0.22%,"4,096,730,000"
"Feb. 07, 2012","1,344.33","1,349.24","1,335.92","1,347.05",0.20%,"3,742,460,000"
"Feb. 06, 2012","1,344.32","1,344.36","1,337.52","1,344.33",-0.04%,"3,379,700,000"
"Feb. 03, 2012","1,326.21","1,345.34","1,326.21","1,344.90",1.46%,"4,608,550,000"
"Feb. 02, 2012","1,324.24","1,329.19","1,321.57","1,325.54",0.11%,"4,120,920,000"
"Feb. 01, 2012","1,312.45","1,330.52","1,312.45","1,324.09",0.89%,"4,504,360,000"
"Jan. 31, 2012","1,313.53","1,321.41","1,306.69","1,312.41",-0.05%,"4,235,550,000"
"Jan. 30, 2012","1,316.16","1,316.16","1,300.49","1,313.01",-0.25%,"3,659,010,000"
"Jan. 27, 2012","1,318.25","1,320.06","1,311.72","1,316.33",-0.16%,"4,007,380,000"
"Jan. 26, 2012","1,326.28","1,333.47","1,313.60","1,318.43",-0.58%,"4,522,070,000"
"Jan. 25, 2012","1,314.40","1,328.30","1,307.65","1,326.06",0.87%,"4,410,910,000"
"Jan. 24, 2012","1,315.96","1,315.96","1,306.06","1,314.65",-0.10%,"3,693,560,000"
"Jan. 23, 2012","1,315.29","1,322.28","1,309.89","1,316.00",0.05%,"3,770,910,000"
"Jan. 20, 2012","1,314.49","1,315.38","1,309.17","1,315.38",0.07%,"3,912,620,000"
"Jan. 19, 2012","1,308.07","1,315.49","1,308.07","1,314.50",0.49%,"4,465,890,000"
"Jan. 18, 2012","1,293.65","1,308.11","1,290.99","1,308.04",1.11%,"4,096,160,000"
"Jan. 17, 2012","1,290.22","1,303.00","1,290.22","1,293.67",0.36%,"4,010,490,000"
"Jan. 13, 2012","1,294.82","1,294.82","1,277.58","1,289.09",-0.49%,"3,692,370,000"
"Jan. 12, 2012","1,292.48","1,296.82","1,285.77","1,295.50",0.23%,"4,019,890,000"
"Jan. 11, 2012","1,292.02","1,293.80","1,285.41","1,292.48",0.03%,"3,968,120,000"
"Jan. 10, 2012","1,280.77","1,296.46","1,280.77","1,292.08",0.89%,"4,221,960,000"
"Jan. 09, 2012","1,277.83","1,281.99","1,274.55","1,280.70",0.23%,"3,371,600,000"
"Jan. 06, 2012","1,280.93","1,281.84","1,273.34","1,277.81",-0.25%,"3,656,830,000"
"Jan. 05, 2012","1,277.30","1,283.05","1,265.26","1,281.06",0.29%,"4,315,950,000"
"Jan. 04, 2012","1,277.03","1,278.73","1,268.10","1,277.30",0.02%,"3,592,580,000"
"Jan. 03, 2012","1,258.86","1,284.62","1,258.86","1,277.06",1.55%,"3,943,710,000"
"Dec. 30, 2011","1,262.82","1,264.12","1,257.46","1,257.60",-0.43%,"2,271,850,000"
"Dec. 29, 2011","1,249.75","1,263.54","1,249.75","1,263.02",1.07%,"2,278,130,000"
"Dec. 28, 2011","1,265.38","1,265.85","1,248.64","1,249.64",-1.25%,"2,349,980,000"
"Dec. 27, 2011","1,265.02","1,269.37","1,262.30","1,265.43",0.01%,"2,130,590,000"
"Dec. 23, 2011","1,254.00","1,265.42","1,254.00","1,265.33",0.90%,"2,233,830,000"
"Dec. 22, 2011","1,243.72","1,255.22","1,243.72","1,254.00",0.83%,"3,492,250,000"
"Dec. 21, 2011","1,241.25","1,245.09","1,229.51","1,243.72",0.19%,"2,959,020,000"
"Dec. 20, 2011","1,205.72","1,242.82","1,205.72","1,241.30",2.98%,"4,055,590,000"
"Dec. 19, 2011","1,219.74","1,224.57","1,202.37","1,205.35",-1.17%,"3,659,820,000"
"Dec. 16, 2011","1,216.09","1,231.04","1,215.20","1,219.66",0.32%,"5,345,800,000"
"Dec. 15, 2011","1,212.12","1,225.60","1,212.12","1,215.75",0.32%,"3,810,340,000"
"Dec. 14, 2011","1,225.73","1,225.73","1,209.47","1,211.82",-1.13%,"4,298,290,000"
"Dec. 13, 2011","1,236.83","1,249.86","1,219.43","1,225.73",-0.87%,"4,121,570,000"
"Dec. 12, 2011","1,255.05","1,255.05","1,227.25","1,236.47",-1.49%,"3,600,570,000"
"Dec. 09, 2011","1,234.48","1,258.25","1,234.48","1,255.19",1.69%,"3,830,610,000"
"Dec. 08, 2011","1,260.87","1,260.87","1,231.47","1,234.35",-2.11%,"4,298,370,000"
"Dec. 07, 2011","1,258.14","1,267.06","1,244.80","1,261.01",0.20%,"4,160,540,000"
"Dec. 06, 2011","1,257.19","1,266.03","1,253.03","1,258.47",0.11%,"3,734,230,000"
"Dec. 05, 2011","1,244.33","1,266.73","1,244.33","1,257.08",1.03%,"4,148,060,000"
"Dec. 02, 2011","1,246.03","1,260.08","1,243.35","1,244.28",-0.02%,"4,144,310,000"
"Dec. 01, 2011","1,246.91","1,251.09","1,239.73","1,244.58",-0.19%,"3,818,680,000"
"Nov. 30, 2011","1,196.72","1,247.11","1,196.72","1,246.96",4.33%,"5,801,910,000"
"Nov. 29, 2011","1,192.56","1,203.67","1,191.80","1,195.19",0.22%,"3,992,650,000"
"Nov. 28, 2011","1,158.67","1,197.35","1,158.67","1,192.55",2.92%,"3,920,750,000"
"Nov. 25, 2011","1,161.41","1,172.66","1,158.66","1,158.67",-0.27%,"1,664,200,000"
"Nov. 23, 2011","1,187.48","1,187.48","1,161.79","1,161.79",-2.21%,"3,798,940,000"
"Nov. 22, 2011","1,192.98","1,196.81","1,181.65","1,188.04",-0.41%,"3,911,710,000"
"Nov. 21, 2011","1,215.62","1,215.62","1,183.16","1,192.98",-1.86%,"4,050,070,000"
"Nov. 18, 2011","1,216.19","1,223.51","1,211.36","1,215.65",-0.04%,"3,827,610,000"
"Nov. 17, 2011","1,236.56","1,237.73","1,209.43","1,216.13",-1.68%,"4,596,450,000"
"Nov. 16, 2011","1,257.81","1,259.61","1,235.67","1,236.91",-1.66%,"4,085,010,000"
"Nov. 15, 2011","1,251.70","1,264.25","1,244.34","1,257.81",0.48%,"3,599,300,000"
"Nov. 14, 2011","1,263.85","1,263.85","1,246.68","1,251.78",-0.96%,"3,219,680,000"
"Nov. 11, 2011","1,240.12","1,266.98","1,240.12","1,263.85",1.95%,"3,370,180,000"
"Nov. 10, 2011","1,229.59","1,246.22","1,227.70","1,239.70",0.86%,"4,002,760,000"
"Nov. 09, 2011","1,275.18","1,275.18","1,226.64","1,229.10",-3.67%,"4,659,740,000"
"Nov. 08, 2011","1,261.12","1,277.55","1,254.99","1,275.92",1.17%,"3,908,490,000"
"Nov. 07, 2011","1,253.21","1,261.70","1,240.75","1,261.12",0.63%,"3,429,740,000"
"Nov. 04, 2011","1,260.82","1,260.82","1,238.92","1,253.23",-0.63%,"3,830,650,000"
"Nov. 03, 2011","1,238.25","1,263.21","1,234.81","1,261.15",1.88%,"4,849,140,000"
"Nov. 02, 2011","1,219.62","1,242.48","1,219.62","1,237.90",1.61%,"4,110,530,000"
"Nov. 01, 2011","1,251.00","1,251.00","1,215.42","1,218.28",-2.79%,"5,645,540,000"
"Oct. 31, 2011","1,284.96","1,284.96","1,253.16","1,253.30",-2.47%,"4,310,210,000"
